UKREIS,UJAHR,UMONAT,UTAG,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP,LICHT,USTRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,@lon,@lat
30,23,1,16,7,2,2,5,3,2,0,1,0,0,0,0,1,12.217018,51.369895
12,23,1,16,12,2,3,5,2,0,0,1,0,0,0,0,1,13.827249,51.058274
12,23,1,16,15,2,2,0,1,0,0,1,0,0,0,0,0,13.824721,51.062671
12,23,1,16,13,2,3,5,2,0,0,1,1,0,0,0,0,13.734612,51.040479
21,23,1,16,14,2,2,5,3,0,0,1,1,0,0,0,0,12.669788,50.746798
29,23,4,4,16,3,3,5,3,0,0,1,1,0,0,0,0,12.431488,51.258725
25,23,1,14,7,7,3,5,3,0,0,1,1,0,0,0,0,14.015011,51.181159
12,23,3,25,7,7,3,0,7,0,0,1,0,0,0,0,0,13.803509,50.99552
25,23,1,13,20,6,2,5,3,2,1,1,1,0,0,0,0,14.216482,51.346252
12,23,2,11,14,7,3,0,1,0,0,1,0,0,0,0,0,13.724996,51.087657
12,23,1,12,7,5,3,5,3,1,0,1,1,0,0,0,0,13.728977,51.059314
28,23,5,3,16,4,3,5,2,0,0,1,1,0,0,0,0,13.934463,50.967405
28,23,1,11,17,4,3,5,2,2,1,1,1,0,0,0,0,13.629929,50.980648
12,23,1,11,14,4,3,2,2,0,0,1,1,0,0,0,0,13.730334,51.06937
12,23,1,11,17,4,2,5,3,2,1,1,1,0,0,0,0,13.7418,51.028903
12,23,1,10,17,3,3,5,3,2,1,1,1,0,0,0,0,13.727795,51.06018
24,23,1,9,6,2,2,5,2,2,1,1,1,0,0,0,0,12.770857,50.863783
30,23,1,9,17,2,2,0,7,2,0,1,0,0,0,0,0,12.646289,51.463465
12,23,1,8,15,1,2,0,1,0,1,1,0,0,0,0,0,13.706836,51.019928
24,23,1,7,2,7,3,0,7,2,0,1,0,0,0,0,0,12.532775,50.791776
12,23,1,7,18,7,3,0,1,1,0,1,0,0,0,0,0,13.734925,51.065101
28,23,1,6,7,6,2,5,3,1,1,1,1,0,0,0,0,13.936888,50.953328
12,23,1,6,17,6,3,0,7,2,0,1,0,0,0,0,0,13.738162,51.043953
12,23,1,6,14,6,3,5,3,0,1,1,1,0,0,0,0,13.794322,51.073831
25,23,4,23,10,1,2,0,1,0,0,1,0,0,0,0,0,14.45171,51.178806
13,23,1,5,16,5,3,3,6,2,1,1,0,0,1,0,0,12.42798,51.302593
26,23,1,5,15,5,3,4,2,0,0,1,1,0,0,0,0,14.949885,51.148414
27,23,1,5,15,5,3,5,3,0,1,1,1,0,0,0,0,13.641081,51.106592
22,23,3,1,8,4,3,5,2,0,0,1,1,0,0,0,0,13.33326,50.922054
12,23,1,5,11,5,3,5,3,0,0,1,1,0,0,0,0,13.743458,51.047593
22,23,1,5,11,5,3,0,7,0,1,1,0,0,0,0,0,13.346387,50.904971
25,23,1,4,10,4,3,5,3,0,1,1,1,0,0,0,0,14.067284,51.372273
12,23,3,26,21,1,3,6,6,1,0,1,0,1,0,0,0,13.773259,51.10839
29,23,1,3,15,3,3,5,3,0,0,1,1,0,0,0,0,12.728744,51.366771
27,23,4,10,11,2,3,5,2,0,0,1,1,0,0,0,0,13.610899,51.114845
13,23,1,3,10,3,3,0,7,0,0,1,1,0,0,0,0,12.411765,51.314593
25,23,1,3,5,3,2,5,3,2,1,1,1,0,0,0,0,14.44212,51.175522
25,23,1,3,18,3,3,0,1,2,0,1,0,0,0,0,0,14.452819,51.178489
28,23,1,3,14,3,3,5,3,0,0,1,1,0,0,0,0,13.896204,50.958625
12,23,1,3,8,3,3,0,6,0,0,1,0,1,0,0,0,13.733224,51.038628
24,23,4,19,9,4,3,0,7,0,0,1,0,0,0,0,0,12.722697,50.892616
13,23,1,28,11,7,3,5,3,0,0,1,1,0,0,0,0,12.405958,51.313915
12,23,3,17,12,6,3,6,4,0,0,1,0,1,0,0,0,13.709969,51.058089
12,23,1,11,12,4,3,3,2,0,0,1,1,0,0,0,0,13.74192,51.046191
12,23,5,12,9,6,3,0,1,0,0,1,0,0,0,0,0,13.71466,51.079412
28,23,5,8,15,2,3,0,1,0,0,1,0,0,0,0,0,13.745071,50.827149
30,23,1,9,19,2,3,0,7,2,0,1,0,1,0,0,0,12.41958,51.44573
13,23,5,3,16,4,3,5,2,0,0,1,1,0,0,0,0,12.424705,51.304599
12,23,4,6,18,5,3,5,3,1,0,1,1,0,0,0,0,13.698122,51.031436
24,23,4,21,11,6,2,8,7,0,0,1,0,0,0,0,0,12.622932,50.772459
12,23,3,7,22,3,3,5,3,2,1,1,1,0,0,0,0,13.724944,51.043948
22,23,1,25,6,4,3,5,3,2,1,1,1,0,0,0,0,13.147903,51.07659
24,23,4,7,16,6,2,0,1,0,0,1,0,0,0,0,0,12.63431,50.882589
27,23,1,3,14,3,3,5,3,0,0,1,1,0,0,0,0,13.414898,51.279917
25,23,5,2,12,3,3,0,1,0,0,1,1,0,0,0,0,14.42976,51.180979
27,23,1,2,5,2,3,5,3,1,0,1,1,0,0,0,0,13.265784,51.088778
12,23,1,15,3,1,3,0,1,2,1,1,0,0,0,0,0,13.755972,51.07702
12,23,2,18,13,7,3,5,3,0,1,1,1,0,0,0,0,13.728981,51.083523
22,23,2,19,17,1,3,0,3,1,0,1,0,0,0,0,1,13.106877,51.123236
30,23,4,6,16,5,2,5,2,0,0,1,1,0,0,0,0,12.46475,51.463745
26,23,1,26,18,5,3,4,2,2,1,1,1,0,0,0,0,14.639954,51.503255
30,23,5,10,6,4,3,0,3,0,0,1,0,0,1,0,0,12.704339,51.57916
25,23,8,13,13,1,2,5,3,0,0,1,1,0,0,0,0,14.137496,51.354654
28,23,8,13,13,1,3,5,2,0,0,1,0,0,0,0,0,13.886202,50.981993
27,23,8,13,10,1,3,0,6,0,0,1,1,0,0,0,0,13.651581,51.142211
12,23,8,13,6,1,3,0,7,0,0,1,0,0,0,0,0,13.821053,51.048592
22,23,8,13,9,1,3,8,1,0,1,1,0,0,0,0,0,12.751577,50.952003
11,23,8,13,10,1,3,5,3,0,0,1,1,0,0,0,0,12.770606,50.809765
24,23,8,12,13,7,3,3,6,0,0,1,0,0,1,0,0,12.693252,50.886902
28,23,8,12,16,7,3,0,1,0,0,1,0,0,0,0,0,13.571331,50.978417
21,23,8,12,8,7,2,5,2,0,0,1,1,0,0,0,0,12.946256,50.669643
26,23,8,11,20,6,3,0,1,0,0,1,0,0,0,0,0,14.981248,51.118759
26,23,8,11,11,6,3,5,3,0,0,1,1,0,0,0,0,14.949944,51.14842
25,23,8,11,16,6,2,4,2,0,0,1,1,0,0,0,0,14.178072,51.124076
25,23,8,11,13,6,3,5,3,0,0,1,1,0,0,0,0,14.447304,51.178042
25,23,8,11,15,6,2,0,1,0,0,1,0,0,0,0,0,14.431722,51.169357
25,23,8,11,10,6,2,5,3,0,0,1,1,0,0,0,0,14.256729,51.431464
21,23,8,11,15,6,2,8,1,0,0,1,0,0,0,0,0,13.007561,50.52957
29,23,8,10,13,5,3,5,3,0,0,1,1,0,0,0,0,12.507589,51.134548
29,23,8,10,13,5,3,5,3,0,0,1,1,0,0,0,0,12.507598,51.134562
13,23,8,10,10,5,3,3,2,0,0,1,1,0,0,0,0,12.407978,51.318052
12,23,8,10,7,5,3,0,1,0,0,1,0,0,0,0,0,13.682279,51.061831
12,23,8,9,9,4,3,0,1,0,1,1,0,0,0,0,0,13.746806,51.063794
23,23,8,8,11,3,2,8,7,0,0,1,0,0,0,0,0,12.371496,50.429464
25,23,8,8,10,3,3,5,3,0,0,1,1,0,0,0,0,14.436032,51.172185
27,23,8,8,12,3,3,0,7,0,0,1,0,0,0,0,0,13.452055,51.41559
27,23,8,8,9,3,3,8,1,0,0,1,0,0,0,0,0,13.591526,51.098664
29,23,8,7,15,2,3,5,3,0,1,1,1,0,0,0,0,12.744871,51.369816
13,23,8,7,9,2,3,5,3,0,0,1,1,0,0,0,0,12.480816,51.33285
13,23,8,6,19,1,3,5,3,0,0,1,1,0,0,0,0,12.38316,51.343623
25,23,8,5,21,7,3,0,1,2,1,1,0,0,0,0,0,14.48549,51.098855
26,23,8,4,17,6,3,5,3,0,0,1,1,0,0,0,0,14.589203,51.537567
27,23,8,4,14,6,2,4,2,0,1,1,1,0,0,0,0,13.572826,51.141427
27,23,8,4,11,6,2,5,2,0,0,1,1,0,0,0,0,13.699896,51.092279
28,23,8,5,12,7,3,0,1,0,0,1,0,0,0,0,0,14.223641,50.956109
28,23,8,3,14,5,3,0,1,0,0,1,0,0,0,0,0,13.921712,50.937477
13,23,8,2,7,4,2,3,2,0,0,1,1,0,0,0,0,12.342507,51.338528
13,23,8,2,16,4,3,5,2,0,1,1,1,0,0,0,0,12.447132,51.350266
13,23,8,1,15,3,3,3,6,0,0,1,0,0,0,0,0,12.370852,51.344102
21,23,8,1,17,3,2,5,3,0,0,1,1,0,0,0,0,12.967485,50.643999
11,23,8,1,15,3,2,3,2,0,0,1,1,0,0,0,0,12.962081,50.811347
29,23,7,31,15,2,3,5,3,0,0,1,1,0,0,0,0,12.804253,51.370272
13,23,7,31,15,2,3,5,3,0,0,1,1,0,0,0,0,12.389899,51.346561
25,23,7,31,6,2,3,0,1,0,1,1,0,0,0,0,0,13.902178,51.261377
28,23,7,31,12,2,2,0,1,0,1,1,0,0,0,0,0,14.102974,50.984195
28,23,7,31,14,2,3,0,1,0,0,1,0,0,0,0,0,13.93465,50.969843
27,23,7,31,8,2,3,0,1,0,1,1,0,0,0,0,0,13.580189,51.124866
12,23,8,13,3,1,3,1,7,2,0,1,0,0,0,0,1,13.751378,51.072135
26,23,7,30,14,1,3,0,7,0,0,1,0,0,0,0,0,14.992288,51.159941
28,23,7,30,12,1,2,8,1,0,0,1,0,0,0,0,0,13.855564,50.950868
27,23,7,30,11,1,3,0,1,0,1,1,0,0,0,0,0,13.727322,51.192502
12,23,7,30,10,1,2,0,1,0,0,1,0,0,0,0,0,13.733325,51.039169
13,23,7,29,21,7,3,5,3,2,0,1,1,0,0,0,0,12.389921,51.346562
26,23,7,29,18,7,2,0,7,1,0,1,0,0,0,0,0,14.97604,51.113314
26,23,7,29,21,7,3,0,1,2,1,1,0,0,0,0,0,14.963683,51.328527
12,23,7,29,13,7,3,0,1,0,1,1,0,0,0,0,0,13.786905,51.066941
11,23,7,29,18,7,2,0,1,0,1,1,0,0,0,0,0,12.908932,50.826868
28,23,8,8,10,3,3,5,3,0,0,1,1,0,0,0,0,13.927987,50.942983
28,23,7,28,14,6,2,0,7,0,0,1,1,0,0,0,0,13.913035,50.991457
27,23,7,28,22,6,3,7,7,2,0,1,0,0,0,0,0,13.279278,51.178163
21,23,7,28,9,6,3,5,3,0,1,1,1,0,0,0,0,12.711893,50.724455
13,23,7,27,0,5,3,5,3,2,0,1,1,0,0,0,0,12.394444,51.354679
25,23,7,27,15,5,2,5,3,0,0,1,1,0,0,0,0,14.359693,51.189379
12,23,7,27,10,5,3,7,1,0,0,1,0,0,0,0,0,13.747728,51.068047
21,23,7,27,10,5,3,2,6,0,0,1,1,0,0,0,0,12.948875,50.416312
11,23,7,27,17,5,3,5,3,0,1,1,1,0,0,0,0,12.993575,50.781873
12,23,7,26,16,4,3,0,1,0,0,1,0,0,0,0,0,13.737522,51.0872
22,23,7,26,6,4,3,0,1,0,1,1,0,0,0,0,0,13.333265,50.922052
24,23,7,25,18,3,2,5,7,0,1,1,0,0,0,0,0,12.515797,50.67613
28,23,7,25,19,3,2,0,1,0,1,1,0,0,0,0,0,13.682709,51.003205
28,23,7,25,7,3,2,9,7,0,0,1,0,0,0,0,0,13.583491,50.94706
26,23,7,29,17,7,3,0,1,0,1,1,0,0,0,0,0,14.803484,51.29519
23,23,7,24,14,2,3,5,7,0,0,1,1,0,0,0,0,12.380188,50.506717
26,23,7,24,13,2,2,5,3,0,0,1,1,0,0,0,0,14.970975,51.150904
28,23,7,24,2,2,3,0,1,2,0,1,0,0,0,0,0,13.64347,50.992281
28,23,7,24,15,2,3,0,7,0,0,1,0,0,0,0,0,13.544909,50.975976
12,23,7,24,9,2,3,3,2,0,0,1,1,0,0,0,0,13.755751,51.026421
28,23,7,23,12,1,3,0,7,0,0,1,0,0,0,0,0,14.173302,50.913113
27,23,7,23,10,1,3,5,1,0,0,1,1,0,0,0,0,13.586499,51.137003
12,23,7,23,15,1,3,0,7,0,0,1,0,0,0,0,0,13.725108,51.043691
24,23,7,22,18,7,3,0,7,0,0,1,0,0,0,0,0,12.597073,50.871577
13,23,7,22,0,7,3,0,6,2,0,1,0,0,0,0,0,12.370807,51.344103
26,23,7,22,11,7,3,0,1,0,0,1,0,0,0,0,0,14.752767,50.91384
12,23,7,22,12,7,3,5,3,0,0,1,1,0,0,0,0,13.7723,51.066699
12,23,7,22,19,7,2,3,3,0,0,1,0,0,1,0,0,13.768906,51.099054
26,23,7,21,1,6,2,0,1,2,0,1,0,0,0,0,0,14.740169,50.947592
28,23,7,21,16,6,3,0,4,0,0,1,0,1,0,0,0,14.137779,50.922678
22,23,7,21,8,6,3,5,3,0,0,1,1,0,0,0,0,13.346304,50.900683
22,23,7,21,7,6,2,5,3,0,0,1,1,0,0,0,0,13.349052,50.925268
29,23,7,20,14,5,3,5,3,0,0,1,1,0,0,0,0,12.830487,51.118085
12,23,7,20,15,5,3,0,1,0,0,1,0,0,0,0,0,13.738213,51.084435
22,23,7,20,17,5,3,5,3,0,0,1,1,0,0,0,0,13.10243,51.123913
30,23,7,19,13,4,3,5,3,0,0,1,1,0,0,0,0,12.627468,51.458084
12,23,7,19,14,4,3,5,2,0,0,1,0,0,0,0,1,13.722206,51.05409
12,23,7,19,16,4,2,0,7,0,0,1,0,0,0,0,0,13.769106,51.09955
21,23,7,19,19,4,2,0,1,0,0,1,0,0,0,0,0,12.790677,50.638055
21,23,7,19,18,4,3,0,7,0,0,1,0,0,0,0,0,12.699374,50.592843
30,23,7,18,14,3,3,0,1,0,0,1,0,0,0,0,0,12.809344,51.598746
13,23,7,18,18,3,2,5,3,0,0,1,0,0,0,0,0,12.330192,51.335708
26,23,7,18,15,3,3,5,3,0,0,1,0,0,1,0,0,14.792755,50.89263
25,23,7,18,13,3,3,5,3,0,0,1,1,0,0,0,0,14.412238,51.147873
28,23,7,18,18,3,2,0,1,0,0,1,0,0,0,0,0,13.934455,50.967369
12,23,7,18,15,3,3,5,2,0,0,1,1,0,0,0,0,13.689557,51.067997
12,23,7,18,8,3,3,5,2,0,0,1,1,0,0,0,0,13.726895,51.059505
12,23,7,18,13,3,3,0,1,0,0,1,0,0,0,0,0,13.874786,51.008003
22,23,7,18,22,3,2,0,1,2,0,1,0,0,0,0,0,12.810237,50.883389
13,23,7,17,16,2,3,5,2,0,0,1,1,0,0,0,0,12.261693,51.316174
30,23,7,27,14,5,3,4,6,0,1,1,0,0,0,0,0,12.815387,51.507786
12,23,7,17,8,2,3,4,6,0,0,1,0,0,0,0,0,13.731317,51.034994
12,23,7,17,16,2,2,5,3,0,0,1,1,0,0,0,0,13.74203,51.064674
21,23,7,17,18,2,2,5,7,0,0,1,1,0,0,0,0,12.75658,50.748176
26,23,7,16,19,1,2,0,1,0,0,1,0,0,0,0,0,14.57587,51.40486
26,23,7,16,17,1,3,0,7,0,0,1,0,0,0,0,0,14.981884,51.136555
28,23,7,16,8,1,2,0,1,0,1,1,0,0,0,0,0,14.074442,50.918942
12,23,7,16,21,1,2,0,1,2,0,1,0,0,0,0,0,13.698054,51.043502
11,23,7,16,16,1,3,6,7,0,0,1,0,1,0,0,0,12.893788,50.858069
30,23,7,15,15,7,2,5,3,0,0,1,1,0,0,0,0,13.0674,51.237374
13,23,7,15,19,7,3,5,3,0,0,1,1,0,0,0,0,12.261722,51.316178
29,23,7,15,22,7,3,0,1,2,1,1,0,0,0,0,0,12.230116,51.30901
29,23,7,15,9,7,3,3,2,0,0,1,1,0,0,0,0,12.602405,51.213793
26,23,7,15,19,7,3,0,1,0,0,1,0,0,0,0,0,14.763399,50.87005
27,23,7,15,19,7,3,0,1,0,0,1,0,0,0,0,0,13.446236,51.409694
27,23,7,15,15,7,3,0,7,0,0,1,0,0,0,0,0,13.269378,51.315784
28,23,7,15,9,7,3,0,1,0,0,1,0,0,0,0,0,14.139498,50.919545
22,23,7,15,21,7,2,8,7,2,0,1,0,0,0,0,0,12.706467,50.971643
30,23,7,14,12,6,3,5,3,0,0,1,1,0,0,0,0,12.34992,51.529643
13,23,7,14,10,6,3,5,2,0,0,1,1,0,0,0,0,12.426462,51.351808
25,23,7,14,19,6,3,5,3,0,0,1,1,0,0,0,0,13.916243,51.116604
25,23,7,14,17,6,2,0,1,0,0,1,0,0,0,0,0,14.476489,51.171977
27,23,7,14,11,6,3,0,7,0,0,1,0,0,0,0,0,13.626363,51.159408
12,23,7,14,10,6,3,5,2,0,0,1,1,0,0,0,0,13.727507,51.044799
27,23,7,13,12,5,3,0,3,0,0,1,0,0,0,0,1,13.500471,51.167393
27,23,7,13,13,5,3,5,3,0,0,1,1,0,0,0,0,13.690501,51.098335
27,23,7,13,13,5,3,0,1,0,0,1,0,0,0,0,0,13.570626,51.144463
27,23,7,13,19,5,3,5,3,0,0,1,1,0,0,0,0,13.458906,51.15128
12,23,7,13,16,5,3,0,1,0,0,1,0,0,0,0,0,13.724806,51.056118
22,23,7,13,17,5,3,5,3,0,0,1,1,0,0,0,0,13.075721,50.851756
29,23,8,11,11,6,2,0,1,0,0,1,0,0,0,0,0,12.374074,51.272796
13,23,7,12,13,4,3,5,2,0,0,1,1,0,0,0,0,12.357708,51.341815
26,23,7,12,13,4,3,0,1,0,0,1,0,0,0,0,0,14.812321,50.906019
25,23,7,12,10,4,2,0,1,0,0,1,0,0,0,0,0,14.399896,51.098355
25,23,7,29,15,7,2,0,1,0,0,1,0,0,0,0,0,14.399761,51.098337
12,23,7,25,20,3,3,5,3,2,1,1,1,0,0,0,0,13.74203,51.064674
25,23,7,11,14,3,3,3,6,0,0,1,1,0,0,0,0,14.297321,51.441897
27,23,7,11,11,3,2,8,6,0,0,1,1,0,0,0,0,13.29106,51.273576
28,23,7,11,8,3,2,3,2,0,0,1,1,0,0,0,0,13.869779,50.790835
12,23,7,11,16,3,2,3,3,0,0,1,1,0,0,0,0,13.637973,51.087162
23,23,8,4,7,6,3,5,3,0,0,1,1,0,0,0,0,12.140124,50.489258
12,23,7,10,9,2,3,0,1,0,0,1,0,0,0,0,0,13.752514,51.073381
12,23,7,10,15,2,3,3,6,0,0,1,0,0,0,0,0,13.720723,51.04924
12,23,7,10,8,2,2,2,6,0,0,1,0,0,0,0,0,13.736084,51.062591
30,23,7,12,17,4,3,5,3,0,0,1,0,0,1,0,0,12.585682,51.604509
21,23,7,10,11,2,3,0,1,0,0,1,0,0,0,0,0,12.971181,50.653682
28,23,7,9,13,1,3,8,1,0,0,1,0,0,0,0,0,14.092524,50.957547
13,23,7,8,15,7,3,0,6,0,0,1,1,0,0,0,0,12.392699,51.348539
26,23,7,15,23,7,3,0,7,2,0,1,0,0,0,0,0,14.584549,51.5402
26,23,7,8,18,7,3,3,6,0,0,1,0,0,0,0,0,14.979508,51.117228
21,23,7,8,9,7,2,0,1,0,0,1,0,0,0,0,0,12.814366,50.626389
29,23,7,7,10,6,3,5,2,0,0,1,1,0,0,0,0,12.745339,51.365559
13,23,7,7,12,6,3,0,1,0,0,1,0,0,0,0,0,12.39046,51.346976
25,23,7,7,15,6,3,5,3,0,0,1,1,0,0,0,0,14.010192,51.190137
25,23,7,7,8,6,3,4,6,0,0,1,0,0,0,0,0,14.231835,51.097047
25,23,7,7,19,6,2,5,3,0,0,1,0,0,1,0,0,14.388394,51.095658
28,23,7,7,12,6,3,1,7,0,0,1,1,0,0,0,0,13.939932,50.957001
12,23,7,7,7,6,3,0,2,0,0,1,1,0,0,0,0,13.704208,51.04353
12,23,7,7,12,6,3,1,5,0,0,1,1,0,0,0,0,13.726414,51.086066
12,23,8,7,7,2,3,5,3,0,1,1,1,0,0,0,0,13.700639,51.032194
12,23,7,7,10,6,3,0,1,0,0,1,0,0,0,0,0,13.759336,51.063605
23,23,7,6,12,5,3,0,6,0,0,1,1,0,0,0,0,12.346587,50.527873
30,23,7,6,15,5,2,5,3,0,0,1,1,0,0,0,0,13.127415,51.278765
26,23,7,6,16,5,2,3,6,0,0,1,1,0,0,0,0,14.722928,50.862341
25,23,7,6,12,5,3,5,3,0,0,1,1,0,0,0,0,13.834728,51.191101
24,23,8,2,16,4,2,5,3,0,1,1,0,0,0,0,1,12.561841,50.685865
28,23,7,6,15,5,3,6,6,0,0,1,0,1,0,0,0,13.662742,51.012855
12,23,7,6,7,5,3,5,2,0,0,1,1,0,0,0,0,13.689633,51.068935
12,23,7,6,6,5,3,2,2,0,0,1,1,0,0,0,1,13.734362,51.061611
21,23,7,6,22,5,2,0,1,1,0,1,0,0,0,0,0,13.166721,50.65255
22,23,7,6,9,5,3,0,7,0,0,1,0,0,0,0,0,13.348985,50.922833
13,23,7,5,17,4,2,0,1,0,0,1,0,0,0,0,0,12.46543,51.368883
12,23,7,5,14,4,3,0,1,0,0,1,0,0,0,0,0,13.837166,51.062322
12,23,7,5,8,4,3,5,3,0,0,1,0,0,0,0,0,13.740014,51.045181
22,23,7,5,9,4,2,8,1,0,0,1,0,0,0,0,0,13.373137,50.916817
21,23,7,5,15,4,2,0,1,0,0,1,0,0,0,0,0,12.83747,50.459343
11,23,7,5,8,4,3,5,2,0,0,1,1,0,0,0,0,12.880812,50.793904
23,23,7,4,18,3,2,9,1,0,0,1,0,0,0,0,0,12.250783,50.613809
30,23,7,4,14,3,3,0,7,0,0,1,0,0,0,0,0,12.585411,51.604362
13,23,7,4,20,3,3,0,7,0,0,1,0,0,0,0,0,12.344929,51.375176
29,23,7,4,17,3,2,5,3,0,0,1,1,0,0,0,0,12.597227,51.344315
26,23,7,4,22,3,3,9,1,2,0,1,0,0,0,0,0,14.957668,51.163522
26,23,7,4,10,3,3,6,7,0,0,1,0,1,0,0,0,14.982946,51.123296
25,23,7,4,14,3,3,3,2,0,0,1,1,0,0,0,0,14.428167,51.180902
26,23,7,4,16,3,2,2,6,0,0,1,1,0,0,0,0,14.757268,50.937228
27,23,7,4,19,3,3,0,1,0,0,1,0,0,0,0,0,13.679393,51.165147
27,23,7,4,12,3,3,0,1,0,0,1,0,0,0,0,0,13.547133,51.129413
12,23,7,4,17,3,3,5,3,0,0,1,1,0,0,0,0,13.690168,51.073469
25,23,8,13,17,1,3,0,1,0,0,1,0,0,0,0,0,14.45481,51.261448
12,23,7,4,6,3,3,5,3,0,0,1,1,0,0,0,0,13.730645,51.117785
12,23,7,4,17,3,3,5,3,0,0,1,1,0,0,0,0,13.742031,51.064674
11,23,7,4,15,3,3,3,2,0,0,1,1,0,0,0,0,12.927388,50.834524
11,23,7,4,7,3,3,5,3,0,0,1,1,0,0,0,0,12.887758,50.818491
11,23,7,4,7,3,3,5,3,0,0,1,1,0,0,0,0,12.840621,50.817274
24,23,7,3,6,2,3,5,3,0,0,1,1,0,0,0,0,12.470059,50.685167
27,23,7,14,10,6,2,0,1,0,0,1,0,0,0,0,0,13.492464,51.287951
13,23,7,3,15,2,3,3,6,0,0,1,0,0,0,0,0,12.413563,51.313388
23,23,7,12,15,4,2,4,2,0,0,1,1,0,0,0,0,12.307487,50.629682
12,23,7,3,15,2,2,0,7,0,0,1,0,0,0,0,0,13.808958,51.151268
21,23,7,3,18,2,2,4,2,0,0,1,1,0,0,0,0,12.997093,50.570469
21,23,7,3,11,2,2,8,1,0,0,1,0,0,0,0,0,12.929071,50.420066
27,23,7,2,3,1,2,3,6,1,0,1,0,0,0,0,0,13.209524,51.243539
28,23,7,2,11,1,3,5,3,0,0,1,1,0,0,0,0,13.932969,50.948674
28,23,7,2,15,1,3,5,2,0,0,1,1,0,0,0,0,13.988334,50.986709
28,23,7,2,18,1,3,0,7,0,0,1,0,0,0,0,0,13.913105,50.931398
28,23,7,2,16,1,3,5,2,0,0,1,1,0,0,0,0,13.688063,50.720179
30,23,7,1,12,7,3,0,7,0,0,1,0,0,0,0,0,12.493998,51.382354
27,23,7,1,17,7,2,5,3,0,0,1,1,0,0,0,0,13.79725,51.267293
12,23,7,1,23,7,3,0,1,2,1,1,0,0,0,0,0,13.771486,51.015862
12,23,7,1,18,7,3,5,3,0,0,1,1,0,0,0,0,13.772541,51.107302
27,23,7,1,23,7,1,3,6,2,1,1,0,0,0,0,1,13.60537,51.296499
12,23,7,1,7,7,2,5,3,0,0,1,1,0,0,0,0,13.800552,51.065917
21,23,7,1,17,7,3,3,2,0,0,1,1,0,0,0,0,12.918213,50.641057
23,23,6,30,15,6,3,2,6,0,0,1,1,0,0,0,0,12.144089,50.478109
30,23,6,30,10,6,3,5,3,0,0,1,0,0,0,0,1,12.647552,51.46379
13,23,6,30,14,6,3,5,2,0,1,1,0,0,0,0,1,12.443897,51.291498
25,23,6,30,12,6,2,0,1,0,0,1,0,0,0,0,0,14.277252,51.431608
11,23,6,30,13,6,3,5,3,0,0,1,1,0,0,0,0,12.929303,50.856675
29,23,7,4,19,3,2,0,1,0,0,1,0,0,0,0,0,12.299454,51.144184
29,23,6,29,16,5,2,8,7,0,0,1,1,0,0,0,0,12.357681,51.273824
27,23,6,29,18,5,3,0,3,0,0,1,1,0,0,0,0,13.249206,51.313515
27,23,6,29,11,5,2,3,6,0,0,1,1,0,0,0,0,13.638017,51.161324
12,23,6,29,16,5,3,7,1,0,0,1,1,0,0,0,0,13.690453,51.007807
12,23,6,29,8,5,3,6,4,0,0,1,0,1,0,0,0,13.74073,51.064786
13,23,6,28,5,4,2,5,3,0,0,1,1,0,0,0,0,12.446997,51.350385
27,23,6,28,13,4,3,1,5,0,0,1,0,0,0,0,1,13.68343,51.101579
27,23,6,28,12,4,3,0,1,0,0,1,0,0,0,0,0,13.483409,51.159995
12,23,6,28,19,4,3,5,2,0,0,1,1,0,0,0,0,13.716157,51.077798
12,23,6,28,16,4,3,5,3,0,0,1,1,0,0,0,0,13.690058,51.061711
22,23,6,28,5,4,3,8,6,0,0,1,0,0,0,0,0,13.050003,50.865841
24,23,6,27,10,3,2,5,2,0,0,1,1,0,0,0,0,12.482496,50.720366
29,23,6,27,7,3,2,5,3,0,0,1,1,0,0,0,0,12.506627,51.133133
28,23,6,27,18,3,3,0,7,0,0,1,0,0,0,0,0,13.934759,50.969019
12,23,6,27,15,3,3,8,1,0,0,1,0,0,0,0,0,13.718899,51.096892
13,23,6,26,8,2,2,5,2,0,0,1,1,0,0,0,0,12.275096,51.323203
26,23,6,26,14,2,3,0,1,0,0,1,0,0,0,0,0,14.603464,51.106016
25,23,6,26,16,2,3,5,3,0,0,1,1,0,0,0,0,14.103012,51.278804
25,23,6,26,19,2,3,3,2,0,0,1,1,0,0,0,0,14.405688,51.158503
28,23,6,26,19,2,3,5,3,0,0,1,1,0,0,0,0,13.629205,50.979292
21,23,6,26,14,2,3,2,6,0,0,1,1,0,0,0,0,13.028309,50.497442
24,23,6,25,19,1,2,0,1,0,0,1,0,0,0,0,0,12.642391,50.722686
11,23,8,2,7,4,3,5,3,0,1,1,0,0,0,0,1,12.884541,50.852885
29,23,8,6,20,1,3,0,1,1,1,1,0,0,0,0,0,12.217881,51.30381
25,23,6,25,17,1,3,5,3,0,0,1,1,0,0,0,0,13.835853,51.202124
27,23,6,25,16,1,3,8,1,0,0,1,1,0,0,0,0,13.743423,51.320909
12,23,6,25,1,1,2,0,1,2,0,1,0,0,0,0,0,13.681222,51.06186
21,23,6,25,14,1,2,0,1,0,0,1,0,0,0,0,0,12.735846,50.705965
22,23,6,25,16,1,2,0,7,0,0,1,0,0,0,0,0,12.855228,50.926393
